,text,favourite_count,retweet_count,created_at
1138,"RT @UCNorte: 8 de Marzo - Conmemoración Día Internacional de la Mujer 

#UCN #8M #Mujer https://t.co/oLU7EGIhkq",0,5,2022-03-08 13:01:39
1139,"RT @comjudiachile: En el Día Internacional de la Mujer, nuestro reconocimiento y el profundo compromiso para trabajar por la plena igualdad…",0,5,2022-03-08 13:01:36
1140,"Madres y trabajadoras. Conciliar en tiempos de guerra. We Can Do It!

De @EvaSANJUN1 

#khronos ⏳ #Revista 🗞 #Historia 📖📚 #Mujer #feminismo #Feministas #EEUU 🇺🇸 #RossielaRibeteadora #8M #8M2022 #8Marzo2022 

https://t.co/ZNaQRRtQhp",0,1,2022-03-08 13:01:30
1141,"RT @UCNorte: 8 de Marzo - Conmemoración Día Internacional de la Mujer 

#UCN #8M #Mujer https://t.co/oLU7EGIhkq",0,5,2022-03-08 13:01:20
1142,"En el #DiaInternacionalDeLaMujer, una amiga y yo creamos un juego que reta tus conocimientos sobre los logros de grandes mujeres del pasado y sobre todo, del presente. #8M #8MEME #EmpoderamientoFemenino #Mujer https://t.co/Tqmj96guai https://t.co/BRut0Rkd50",0,0,2022-03-08 13:01:17
1143,"Hoy, #DíaDeLaMujer, en #Skokka queremos reconocer a todas aquellas anunciantes que día a día siguen confiando en nosotros para ayudarlas. Por una sociedad más igualitaria y segura para todas.
#8M #8Marzo #Mujer #8M2022 https://t.co/E4RbGGKala",0,0,2022-03-08 13:01:16
1144,"Quién es Quién de la #Mujer en la empresa y las instituciones de la Comunidad Valenciana 2022.
Con nuestra Rectora, Eva Mª Giner Larza. 
Mujeres que lideran el cambio.
#8M #DiaInternacionalDeLaMujer #Diadelamujer https://t.co/tyguGrOPsd",0,0,2022-03-08 13:00:42
1145,"Queremos pensar al Día Internacional de la #Mujer, no solo el #8M sino todos los días. Por que todos los días hay sueños por cumplir, obstáculos por superar y logros por celebrar. https://t.co/iyopRYDaBP",1,0,2022-03-08 13:00:34
1146,RT @agencia_trend: Es cierto que el papel de la #mujer como imagen en el mundo de la #publicidad ha ido avanzando con el paso de los años p…,0,2,2022-03-08 13:00:30
1147,RT @agencia_trend: Es cierto que el papel de la #mujer como imagen en el mundo de la #publicidad ha ido avanzando con el paso de los años p…,0,2,2022-03-08 13:00:24
1148,"Día Internacional de la Mujer #8M

#antofagasta #calama #tocopilla #mejillones #taltal
#deporte #salud #medicina #resomag #vitalmedica
#Mujer #diadelamujer https://t.co/CWpjzP7P1R",0,0,2022-03-08 13:00:20
1149,"✊En InCompany Radio se publicó un post sobre EL PAPEL DE LA #MUJER en el sector de #automoción y la importancia de su #inclusión.

💜Aprovechamos este día #8M para compartirlo. 

Haz clic para leerlo👉 https://t.co/su0wkRLXk8

#DíaInternacionalDeLaMujer #8demarzo2022 #igualdad https://t.co/Jl7jZHGy2u",0,0,2022-03-08 13:00:12
1150,"RT @recursoseducar: Cuento sobre el 8 de marzo para Infantil y Primaria
#8M2022 #8M #8Marzo2022 #DiaMujer #WomanDay #DiaDeLaMujer #Mujer
ht…",0,1,2022-03-08 13:00:10
1151,"RT @limantigua: Gracias porque con ternura y amor, eres una luchadora que día a día enfrenta una sociedad cada vez más dura, pero siempre c…",0,1,2022-03-08 13:00:10
1152,"Mensaje de Carolina Picasso, Presidenta de Olimpiadas Especiales Chile, en el marco del Día Internacional de la #Mujer.

Dona hoy y contribuye a que más niñas y mujeres con discapacidad intelectual accedan a sus derechos.
#diainternacionaldelamujer #diadelamujer #8M #inclusión https://t.co/drsQOO2qmx",2,0,2022-03-08 13:00:07
1153,"● Iris Ruiz, orujera: "" #Liébana no ha sido un territorio patriarcal. Las mujeres hemos trabajado mucho"" ● #DíaMundialdelaMujer  #Mujer #8M https://t.co/AVjFyEQLpc -un-territorio-patriarcal-las-mujeres-hemos-trabajado-mucho/ https://t.co/PMiYzP1VJx",1,0,2022-03-08 13:00:02
1154,"Hoy conmemoramos el día internacional de la #mujer y nos sumamos a todas las felicitaciones destacando una figura emblemática para nuestra Comunidad Educativa: SANTA LUISA DE MARILLAC... Por ser una mujer innovadora, valiente, luchadora y servicial. ¡FELIZ DÍA DE LA MUJER!
#8M https://t.co/eEt87ny5Op",0,0,2022-03-08 13:00:02
1155,"Este día dedicado a la #mujer, reconozcamos el gran papel que juega la mujer como el cambio y la respuesta a la preservación del agua en México y el mundo. con iniciativas, con prácticas reales que están hoy impactando a México y el mundo.
#8M #8Marzo #8M2022 #Puebla #México https://t.co/NRnEpp6PIP",2,0,2022-03-08 13:00:01
1156,"¡Feliz día de la Mujer! 🌸

Les desea Dx Control

#8M #mujer #dxcontrol #comunicadores https://t.co/dIhHIDvPHD",0,0,2022-03-08 13:00:00
1157,"En el marco del Día Internacional de la Mujer queremos destacar a María Antonieta Rebollo: médica, docente, científica e investigadora de nuestra Facultad, especializada en neuropediatría. 👩‍🏫

Nuestro homenaje a otra de nuestras mujeres en la ciencia. ⚢

 #8m #igualdad #mujer https://t.co/kRV91rv8E4",69,9,2022-03-08 13:00:00
1158,"RT @RRHHDigital: 🙍🏻‍♀️😐El reto de #trabajar y ser #mujer😐🙍🏼‍♀️ 

💡Ellas cobran menos💶,
💡Tienen peores #condiciones📉 
💡No ocupan tantos pues…",0,2,2022-03-08 13:00:00
1159,"Construyamos con educación, inteligencia y empoderamiento un futuro más igualitario para todas🙌🏻

¡Feliz día de la mujer!💓 

#8mar #8marzo #8M 
#DíaDeLaMujer #DíaInternacionalDeLaMujer 
#Mujer #SantillanaTeAcompaña #Santillana https://t.co/d1nI0MUB7F",2,2,2022-03-08 12:59:34
1160,"RT @UGT_Andalucia: 👉La igualdad efectiva y real no se conseguirá mientras no tengamos a igual trabajo, igual salario
#8M #LasEsenciales #Ig…",0,5,2022-03-08 12:59:32
1161,8M: Día de la Mujer @feminismosmadrid. Los alumnos de 1 de Bachillerato del IES San Isidoro de Sevilla hacen un homenaje a personajes literarios femeninos. #8m #8marzo #mujer https://t.co/jOttIMqNxm,0,0,2022-03-08 12:59:22
1162,"👉La igualdad efectiva y real no se conseguirá mientras no tengamos a igual trabajo, igual salario
#8M #LasEsenciales #Igualdad #Mujer

 https://t.co/fl66KWZTI5 https://t.co/Jbwm8CAU2u",7,5,2022-03-08 12:59:04
1163,"8 de Marzo
** Día Internacional de la Mujer **

#agenesiaecuador #CelebremosLasDifefencias #8m #mujer #LuckyFinSquad #respeto #vive #ama #diainternacionaldelamujer https://t.co/s0XX4WoWel",0,0,2022-03-08 12:58:29
1164,"Conmemoramos el #DíaDeLaMujer y su lucha diaria por el cumplimiento de sus derechos.
•
HOY  renueva tu fuerza 👵🏻👷🏻‍♀️👩🏻‍🎓👩🏻‍🔬👩🏻‍💻👩🏻‍✈️👩🏻‍🚒👩🏻‍🌾 para alcanzar todos tu sueños 
•
Sintoniza 92.9FM  y míranos por 🌐https://t.co/ptoXFiV9yh
#8M
#MUJER
#JuntasPodemos
#LaLuchaContinua 
#8M2022 https://t.co/4afaLNtSlN",0,0,2022-03-08 12:58:27
1165,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 12:58:11
1166,"En el #DíaInternacionaldelaMujer, les presentamos a Cristina Arriagada, Project Manager de #E2E, quien se sumó al equipo en enero de este año.
Conoce su visión aquí ➡️https://t.co/9BXJwRGmqy

#8M #construcción #mujer https://t.co/rm4lZnOqdj",1,0,2022-03-08 12:57:52
1167,"👓 Un día cualquiera en mi puesto de trabajo como óptica-optometrista, en un rinconcito dedicado a todas las mujeres que hicieron y hacen lo posible trabajando por la igualdad.💜
#mujer #8m #optico #optometrista  #opticalia #people #8Marzo2022 #8MESp https://t.co/hX0SEHDnqN",0,0,2022-03-08 12:57:34
1168,"@vickyloru Qué maravilla encontrar en un día como hoy un mensaje que no destila odio. Como #mujer #trans, GRACIAS
#8M #TransWomenAreWomen",0,0,2022-03-08 12:56:39
1169,"RT @senador_catrain: Hoy conmemoro el Día Internacional de la Mujer, reconociendo tu importancia y tu papel #Mujer en mi provincia Samaná,…",0,1,2022-03-08 12:56:37
1170,RT @artes_oficial: #8M Día de la #mujer #trabajadora Frente de Mujeres por la Refundación de Chile 🇨🇱 https://t.co/8Hcq6rJsAd,0,41,2022-03-08 12:56:33
1171,"RT @LosadaPescador: Vandalizan el #RefugioProvida
No toleran la diversidad
#8m #mujer 
#provida #bebe https://t.co/a0uehNxjER",0,13,2022-03-08 12:56:23
1172,"Día de la Mujer. Día de Reivindicación Historica y Lucha💜 

#8M2022 #8Marzo2022 #DiaInternacionalDeLaMujer #Diadelamujer #8m #Mujeres #mujer https://t.co/a3FUlNTICu",1,0,2022-03-08 12:56:16
1173,RT @_manuelmoreno: 🙋🏽‍♀️Hoy #DiaInternacionalDeLaMujer #8M es un día para visibilizar el papel de la #mujer en todos los ámbitos. ¿Sabías q…,0,2,2022-03-08 12:56:15
1174,"Un día para reafirmar nuestro compromiso y lucha con la igualdad y los derechos de las mujeres. 💜 Recordamos nuestra historia y victorias. Y continuamos #AlzandoLaVoz ✊🗣️

#Todasconvoz #diadelamujer #8m #diainternacionaldelamujer #mujeres #igualdad #mujer https://t.co/iR6Sn0FOv5",0,0,2022-03-08 12:56:02
1175,"RT @CSIF_UACyL: 🟣Hoy en #CastillaYLeon celebramos el #8M día mundial de la #mujer con la lectura de este manifiesto.
#seguimosavanzando
#tr…",0,4,2022-03-08 12:55:50
1176,"RT @salusplay: ¿Qué podemos hacer si detectamos un caso de violencia de género?

En esta infografía te explicamos los pasos a seguir 

#Vio…",0,17,2022-03-08 12:55:30
1177,"RT @FrasesNorfiPC: Hoy 8 de marzo celebramos el Día Internacional de la Mujer. Día de homenaje, de reconocimiento y admiración a la #Mujer,…",0,36,2022-03-08 12:55:15
1178,"RT @TCAandalucia: En el Día internacional de la Mujer queremos exhortar a la sociedad a luchar contra la cultura imperante del ""culto al cu…",0,13,2022-03-08 12:55:02
1179,RT @LucenaSilvia: Hoy nos vemos en #Madrid. Quedan muchos avances por lo que luchar y para impedir cualquier retroceso en nuestros derechos…,0,5,2022-03-08 12:55:00
1180,"RT @FrasesNorfiPC: Hoy 8 de marzo celebramos el Día Internacional de la Mujer. Día de homenaje, de reconocimiento y admiración a la #Mujer,…",0,36,2022-03-08 12:54:52
1181,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 12:54:48
1182,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 12:54:45
1183,"#8M #DÍA #INTERNACIONAL #DE #LA #MUJER

Desde https://t.co/mOz2NWRRf4 saludamos en su día a todas nuestras deportistas, que siguen ganando espacios dentro del Fútbol de Salón. https://t.co/5Mw13DEy70",1,0,2022-03-08 12:54:27
1184,"RT @lau_sfpro: #8M Día internacional de la Mujer🌹
Hoy no se festeja, se conmemora y se sigue luchando por la igualdad y respeto a la  #Muje…",0,10,2022-03-08 12:54:17
1185,"💜 #DiaDeLaMujer 💜
#esenciaradio3c #esenciaradio #trescantos #mujer #8m #8marzo en Tres Cantos, Madrid, Spain https://t.co/TdqiCtj0eL",0,0,2022-03-08 12:54:10
1186,"RT @AndaluciaJunta: 💬 @JuanMa_Moreno: Hoy es #8Marzo2022, el #DíaInternacionaldelaMujer.

Hemos aprobado una Declaración Institucional en l…",0,2,2022-03-08 12:53:09
1187,"RT @SputnikMundo: 🚺8️⃣🗓️ Hoy celebramos el Día de la mujer, pero ¿por qué se celebra un 8 de marzo?

#8demarzo #8demarzodiadelamujer ##diad…",0,27,2022-03-08 12:53:07
1188,"Cuento sobre el 8 de marzo para Infantil y Primaria
#8M2022 #8M #8Marzo2022 #DiaMujer #WomanDay #DiaDeLaMujer #Mujer
https://t.co/OXnGmgcBLU",2,1,2022-03-08 12:53:00
1189,RT @Pedrate: #8M2022 #8Marzo2022 #8M Por aquellas #Mujeres a las que sus #Madres #Feministas no les dejan nacer porque dicen que es #femini…,0,1,2022-03-08 12:52:44
1190,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 12:52:39
1191,RT @PSOEaytoMalaga: 📝 La viceportavoz socialista @mariabegoamed ha asistido al acto conmemorativo por el #8M Día Internacional de la #Mujer…,0,6,2022-03-08 12:52:35
1192,"Nuestra organización cuenta con un Plan de Igualdad desde finales de 2019. El 64,4% de la gran familia que conforma la Fundación Progreso y Salud es #mujer. 

#8M #DíaInternacionaldelaMujer #WomenInScience",3,2,2022-03-08 12:52:21
1193,"RT @femurmujerrural: 💜 Día Internacional de la Mujer 👉🏽 Un día para seguir reivindicando la #igualdad desde #FEMUR 🔝

🗣 ""Una mujer fuerte n…",0,4,2022-03-08 12:52:19
1194,"💬 @JuanMa_Moreno: Hoy es #8Marzo2022, el #DíaInternacionaldelaMujer.

Hemos aprobado una Declaración Institucional en la que se reafirma en la importancia capital de la #Mujer para la construcción de la #Andalucía que conocemos y la del futuro. #8M ✅ https://t.co/5lCuPXCWrI",5,2,2022-03-08 12:51:54
1195,"#QuéPasaEN | El Día Internacional de la Mujer Trabajadora también llamado Día Internacional de la Mujer, conmemora la lucha de la mujer por su participación, en pie de igualdad con el hombre. ⁣
⁣ https://t.co/0RSL48LDfm 
#DíadelaMujer #8M #Women #Mujer #Derechos #ElNacionalRD",0,0,2022-03-08 12:51:49
1196,RT @unicajaCB: 🏀 Las jugadoras del Unicaja #Femenino @salome_13_ y @JBonds_10 y el entrenador @jlazaroc asisten a la jornada #Mujer y #Depo…,0,4,2022-03-08 12:51:43
1197,"🗣️🟣Hoy, 8 de Marzo, @JnCCanarias nos unimos a todas esas guerreras que luchan día tras día por la Igualdad. 

Hoy y siempre, contribuyamos para que la equidad sea posible. 

Yo, todas las mujeres, Todas.🇮🇨

#8M #igualdad #equidad #mujer #género

@coalicion https://t.co/mtWhnQQHC1",10,6,2022-03-08 12:51:00
1198,"RT @Ayto_SS: 💜 8 de marzo, Día Internacional de las Mujeres
🟣 Hemos realizado la lectura de la declaración institucional
👉 https://t.co/Bc2…",0,1,2022-03-08 12:50:55
1199,"#8M #DíaInternacionalDeLaMujer #Mujer 

El 8 de marzo se conmemora el Día Internacional de la Mujer. 

Desde GAIN invitamos a que todos en este día nos tomemos un momento para reflexionar sobre la desigualdad entre el hombre y la mujer en España. https://t.co/aWVy7rBp9G",0,0,2022-03-08 12:50:46
1200,RT @artes_oficial: #8M Día de la #mujer #trabajadora Frente de Mujeres por la Refundación de Chile 🇨🇱 https://t.co/8Hcq6rJsAd,0,41,2022-03-08 12:50:30
1201,"RT @FrasesNorfiPC: Hoy 8 de marzo celebramos el Día Internacional de la Mujer. Día de homenaje, de reconocimiento y admiración a la #Mujer,…",0,36,2022-03-08 12:49:56
1202,"RT @SputnikMundo: 🚺8️⃣🗓️ Hoy celebramos el Día de la mujer, pero ¿por qué se celebra un 8 de marzo?

#8demarzo #8demarzodiadelamujer ##diad…",0,27,2022-03-08 12:49:25
1203,"RT @ElPensador_io: Amigos y amigas: les invitamos a este programa especial en que conversamos sobre el Día Internacional de la #Mujer, con…",0,1,2022-03-08 12:49:22
1204,"Día internacional de la mujer ... La lucha no es de un solo día, es constante y de cada día 💪🏻...

Por las que están, por las que no están más .. por las que vendrán 💜

#mujer #diadelamujer #8M #Rosario https://t.co/ird8QVScPK",1,0,2022-03-08 12:49:16
1205,"RT @GrandesAmigos__: 👵 Tu madre, tu abuela, tu tía, tu amiga mayor, tu maestra... Son #heroínas invisibles de la lucha por los #derechos de…",0,2,2022-03-08 12:49:09
1206,"RT @TCAandalucia: En el Día internacional de la Mujer queremos exhortar a la sociedad a luchar contra la cultura imperante del ""culto al cu…",0,13,2022-03-08 12:48:55
1207,"En #EnekuriMotor nos sumamos al #DíaInternacionalDeLaMujer 💜 , y aprovechamos para dar las gracias a todas las mujeres que forman parte de nuestro equipo y que, sin ellas, no seríamos lo que somos.

#WomansDay #Diadelamujer2022 #mujer #igualdad #8M #8deMarzo #BMW https://t.co/XHtZk2Kp6p",1,0,2022-03-08 12:48:54
1208,"RT @cge_entrerios: #8M | En el Día Internacional de la #Mujer compartimos recursos elaborados por nuestro Programa Educación, Derechos Huma…",0,2,2022-03-08 12:48:44
1209,"RT @stjteresianas: Hoy y cada día, como mujeres unidas a mujeres. A todas. #Diadelamujer #mujer #8M #TeresianasDeOssó https://t.co/736j4mSN…",0,5,2022-03-08 12:48:28
1210,"Participación de la Mujer en la Sociedad  https://t.co/ZU21ZtG8nd a través de @YouTube #buenpastor #buen #pastor #eufrasia #pelletier #goodshepherd #pastoras #8m #díainternacionaldelamujer #mujer #mujeres 

@gsijp @GSIFamericaL @GSIF_Foundation @GSVolunteers",1,0,2022-03-08 12:48:10
1211,RT @BibliotecaUCLM: Buenos días. Hoy en la Biblioteca General de #Toledo podréis conocer la actividad y los fondos de la #biblioteca de la…,0,2,2022-03-08 12:47:27
1212,RT @ies_perez: Centramos la celebración del #8m en aquellas #mujeresartistas que a día de hoy aún no forman parte del currículo educativo n…,0,4,2022-03-08 12:47:21
1213,"📅 #8M2022
📍 Granada @UGT_Granada

⏰ 19.00 👉 Conjunta con la Plataforma 25N/8M con salida desde el Triunfo, Gran Vía, Reyes Católicos, Acera del Casino, Carrera de la Virgen, Paseo de Colón, Quiosco de la Música.

#8M #Mujer #LasEsenciales",0,0,2022-03-08 12:47:00
1214,"RT @mundo_pacifico: Día Internacional de la Mujer 🟣 8 de marzo 2022

Mundo, comprometido con la equidad de género, envía un afectuoso salud…",0,2,2022-03-08 12:46:33
1215,RT @agdagira: Ayer me conecté con @pau y @Rafa_Pons para grabar @PodcastEFEM Una buena sesión de #cuentacientíficas @cuentacien porque es h…,0,4,2022-03-08 12:46:20
1216,"RT @OMC_Espana: .@manuelaG_Romero  Habrá futuro sostenible cuando consigamos la plena igualdad de oportunidades
#SinIgualdadNoHayFuturo 

#…",0,4,2022-03-08 12:46:11
1217,"RT @FPtaxiMadrid: Orgullosos de todas las mujeres luchadoras que forman parte de la FPTM y del verdadero #TaxiMadrid 💪🏽🚖

#Diadelamujer #mu…",0,14,2022-03-08 12:45:50
1218,"¿Cómo es que el #feminismo influye en las #relacionesdepareja? ¿Qué efecto tiene la lucha de las #Mujeres  por la #equidad en los vínculos amorosos? https://t.co/rvyK79132R 
#feminismos #igualdaddegenero #8m #8demarzo #diadelamujer #NiUnaMenos #amor #mujer #8Marzo2022 #8M2022",0,0,2022-03-08 12:45:35
1219,"Hoy se conmemora el día Internacional de la Mujer, Este día recordamos  a todas esas mujeres valientes y aguerridas saludándolas con mucho cariño y respeto. 💜
#8m #diadelamujer #agro #connmemoracion #latam #mujer #hortofruticola https://t.co/KuTHsv1ma8",0,0,2022-03-08 12:45:02
1220,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 12:44:32
1221,"RT @SputnikMundo: 🚺8️⃣🗓️ Hoy celebramos el Día de la mujer, pero ¿por qué se celebra un 8 de marzo?

#8demarzo #8demarzodiadelamujer ##diad…",0,27,2022-03-08 12:44:23
1222,"RT @SaludJujuy: #8M: Día Internacional de la #Mujer

Una vez más reivindicamos el rol de la mujer en #Salud conmemorando a todas las pioner…",0,1,2022-03-08 12:44:20
1223,"RT @SputnikMundo: 🚺8️⃣🗓️ Hoy celebramos el Día de la mujer, pero ¿por qué se celebra un 8 de marzo?

#8demarzo #8demarzodiadelamujer ##diad…",0,27,2022-03-08 12:43:21
1224,"RT @lau_sfpro: #8M Día internacional de la Mujer🌹
Hoy no se festeja, se conmemora y se sigue luchando por la igualdad y respeto a la  #Muje…",0,10,2022-03-08 12:43:08
1225,"Feliz día de la Mujer! 💐
.
.
.
.
.
#ShoppingViajes #Mujer #Viajes #8M https://t.co/ceNZDoRgu1",0,0,2022-03-08 12:42:57
1226,"Corazones rojos, corazones fuertes, corazones rojos.

#DíaInternacionalDeLaMujer #8Marzo2022 #Mujer #WomensDay #8M2022 #8Marzo #8M #Díadelamujer #DíaInternacionalDeLasMujeres #Mujeres #MujeresReales #NiUnaMenos #InternationalWomensDay 

https://t.co/4LNXVyp7wR",0,0,2022-03-08 12:42:50
1227,"RT @SanIsidroGob: 8 DE MARZO: DÍA DE LA MUJER ✊💜

Fuertes, valientes y empoderadas: conmemoramos a todas las mujeres que luchan para constr…",0,1,2022-03-08 12:42:47
1228,"8 DE MARZO: DÍA DE LA MUJER ✊💜

Fuertes, valientes y empoderadas: conmemoramos a todas las mujeres que luchan para construir un mundo cada vez más justo, libre e igualitario.

#8M #DíaDeLaMujer #Mujer #Género #SanIsidro https://t.co/DN0MBqFro3",5,1,2022-03-08 12:41:55
1229,"RT @SputnikMundo: 🚺8️⃣🗓️ Hoy celebramos el Día de la mujer, pero ¿por qué se celebra un 8 de marzo?

#8demarzo #8demarzodiadelamujer ##diad…",0,27,2022-03-08 12:41:06
1230,"RT @FrasesNorfiPC: Hoy 8 de marzo celebramos el Día Internacional de la Mujer. Día de homenaje, de reconocimiento y admiración a la #Mujer,…",0,36,2022-03-08 12:40:49
1231,"Así queremos celebrar este #8M en @IdentidadArgen2, privilegiados por nuestra integración como Equipo, Feliz Día!! 
#mujer #MujeresValientes #amor #fuerzas #Equipo #liderazgo #igualdad #competencias #habilidades https://t.co/7E69mRlG27",2,1,2022-03-08 12:40:45
1232,"RT @marticorenaperu: 🔴 Iniciamos las conmemoraciones por el Día Internacional de la Mujer. A ellas mi profundo respeto, por su lucha y vale…",0,2,2022-03-08 12:40:28
1233,"RT @PatrimNacional: ♀️ Trabajadoras, valientes, luchadoras, soñadoras… «Las mujeres somos eso y mucho más. #SinMujeresNoHayPatrimonio». 

L…",0,6,2022-03-08 12:40:27
1234,💜¡Feliz 8 de Marzo!  💁‍♀️¡Hoy es un día especial para la #mujer!📅 Una jornada en la que se conmemora la lucha de las mujeres por la #igualdad #IgualdadDeGenero #futuro  #MujeresQueInspiran #MujeresQueCambianElMundo #MujeresQueTransforman #8M #8Marzo2022 https://t.co/SZ3HsbQfLz,1,0,2022-03-08 12:40:18
1235,"➡️#8M 🌎 Día Internacional de la #Mujer ¿Qué es lo que más te gusta de ser mujer?

✅ https://t.co/gda7VCMZAx

#ElTipografo #OHiggins #Nacional #Rancagua",0,0,2022-03-08 12:40:10
1236,"RT @BienestarUNLP: #8M 📢DÍA INTERNACIONAL DE LA MUJER 📢
 
➡️Es crucial contar con planteamientos innovadores que rompan con la situación ha…",0,5,2022-03-08 12:39:29
1237,"RT @SputnikMundo: 🚺8️⃣🗓️ Hoy celebramos el Día de la mujer, pero ¿por qué se celebra un 8 de marzo?

#8demarzo #8demarzodiadelamujer ##diad…",0,27,2022-03-08 12:39:21
1238,"RT @fundataiyariac: Hoy y siempre tendremos una luz encendida por ti 
#mujer que trascendiste invisibilizada, por ti que diste tu propia vi…",0,7,2022-03-08 12:39:11
1239,"RT @coambaoficial: #8M Feliz Día Internacional de la #Mujer 💜 
🙋‍♀️ ¿Conoces a las mujeres que forman el equipo de COAMBA?
Nos gustaría sab…",0,3,2022-03-08 12:38:57
1240,"RT @bamxmerida: ¿Sabías que las mujeres predominan en la producción mundial de alimentos (50-80%), pero poseen menos del 10% de la tierra?…",0,1,2022-03-08 12:38:56
1241,"💥Curiosas, innovadoras, creativas, emprendedoras, así son las mujeres de #campusparty 👩🏻👱🏼‍♀️
¡En el día internacional de la mujer, arriba campuseras! 💪🏽 #8M

#mujer https://t.co/bQjJQTJArR",1,0,2022-03-08 12:38:55
1242,"RT @JucilCuenca: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer por…",0,43,2022-03-08 12:38:44
1243,"RT @mundo_pacifico: Día Internacional de la Mujer 🟣 8 de marzo 2022

Mundo, comprometido con la equidad de género, envía un afectuoso salud…",0,2,2022-03-08 12:38:35
1244,Ayer me conecté con @pau y @Rafa_Pons para grabar @PodcastEFEM Una buena sesión de #cuentacientíficas @cuentacien porque es hoy es martes y #8M #elfuturoeramejor #InternationalWomensDay #futuro #Mujer @joanberenguer @KrITIK4L @ezequielconq @labegue @MariJoPar @tebeosmalavida https://t.co/DYGoZCobbv,5,4,2022-03-08 12:38:30
1245,"RT @FrasesNorfiPC: Hoy 8 de marzo celebramos el Día Internacional de la Mujer. Día de homenaje, de reconocimiento y admiración a la #Mujer,…",0,36,2022-03-08 12:38:11
1246,"RT @EAinformaciones: 🟪 Este día no las felicites...
siempre respétalas 🟪

En conmemoración a la lucha de la #mujer, 
por todas ellas.

#8Ma…",0,2,2022-03-08 12:37:51
1247,"Una mujer es un ser lleno de belleza, es una guerrera invencible con un corazón indestructible, un ángel sin alas que puede volar.🌹#FelizDiaMujer #CreaciónDeDios #Mujer #8M  #FelizDiaInternacionalDeLaMujer",0,0,2022-03-08 12:37:19
1248,"Día Internacional de la Mujer 🟣 8 de marzo 2022

Mundo, comprometido con la equidad de género, envía un afectuoso saludo a las mujeres que ven en el desarrollo digital una oportunidad de cambio.

#8M #Mujer #Mundo #TuMundo #AlAlcanceDeTodos https://t.co/9oDIaKPljE",6,2,2022-03-08 12:36:42
1249,"RT @XarlieM: #MUJERES ✊🏿 Nada que celebrar, mucho que reivindicar. 🟣  El feminismo debe ser transinclusivo, antirracista e interseccional..…",0,1,2022-03-08 12:36:27
1250,"RT @anafisiosp: Hace un año escribí esto, y sigue todo igual. Incluso peor. No avanzamos.
Solo hay un feminismo y es el abolicionista. 
QUE…",0,7,2022-03-08 12:36:10
1251,"RT @lau_sfpro: #8M Día internacional de la Mujer🌹
Hoy no se festeja, se conmemora y se sigue luchando por la igualdad y respeto a la  #Muje…",0,10,2022-03-08 12:36:10
1252,"RT @SputnikMundo: 🚺8️⃣🗓️ Hoy celebramos el Día de la mujer, pero ¿por qué se celebra un 8 de marzo?

#8demarzo #8demarzodiadelamujer ##diad…",0,27,2022-03-08 12:35:58
1253,".@manuelaG_Romero  Habrá futuro sostenible cuando consigamos la plena igualdad de oportunidades
#SinIgualdadNoHayFuturo 

#DiaInternacionalDeLaMujer #8deMarzo #Mujer #8M #feminismo https://t.co/GsMmHbFrIN",6,4,2022-03-08 12:35:37
1254,"Benalup conmemora el 8-M, Día Internacional de la Mujer #Benalup #Igualdad #Mujer #8M https://t.co/FNBiSlLj9p https://t.co/3vXhjK8rMl",1,0,2022-03-08 12:35:34
1255,"#Efemérides2022 

Por su fuerza, valentía y constancia, también por su tiempo, compromiso y dedicación, abrazamos a todas las mujeres de nuestra querida comunidad educativa en su día. ❤️

@unneargentina 
#8M #Mujer #FOUNNE 
#DiaInternacionalDeLaMujer https://t.co/8KHSIW37YH",4,0,2022-03-08 12:35:30
1256,"RT @SputnikMundo: 🚺8️⃣🗓️ Hoy celebramos el Día de la mujer, pero ¿por qué se celebra un 8 de marzo?

#8demarzo #8demarzodiadelamujer ##diad…",0,27,2022-03-08 12:35:25
1257,"RT @BienestarUNLP: #8M 📢DÍA INTERNACIONAL DE LA MUJER 📢
 
➡️Es crucial contar con planteamientos innovadores que rompan con la situación ha…",0,5,2022-03-08 12:35:14
1258,"Investigadoras del  @CIQSO_UHU  @UniHuelva en un día de visibilización como éste ♀️ #8M2022 #8Marzo2022 #8M #DiaInternacionalDeLaMujer #mujer #mujeryciencia

@UCC_UHU https://t.co/FoDlwDr5h5",8,3,2022-03-08 12:35:10
